sequenceid,xp,yp,rp,xi,yi,ri
dataset/iiitd/images/Train/Contacts/73_spoof_contacts,361.2829749,200.9341223,29.69610044,356.8647316,196.6423573,118.7746983
dataset/iiitd/images/Train/Contacts/740_spoof_contacts,274.8333077,142.1039289,29.86847427,282.4583565,143.337099,104.5001325
dataset/iiitd/images/Train/Contacts/741_spoof_contacts,344.6182578,223.3826236,24.46757657,338.6903294,228.1657524,104.3227386
dataset/iiitd/images/Train/Contacts/742_spoof_contacts,279.2058745,128.9575194,24.55575992,288.4420679,131.8652985,104.3953131
dataset/iiitd/images/Train/Contacts/743_spoof_contacts,345.7822993,217.8892435,24.66566109,340.9287582,224.417649,103.9987012
dataset/iiitd/images/Train/Contacts/744_spoof_contacts,299.5878695,184.4649414,44.14232708,303.1604434,189.0281414,114.1811346
dataset/iiitd/images/Train/Contacts/745_spoof_contacts,279.2550084,177.026512,45.50678627,272.4383197,178.2710179,113.3355277
dataset/iiitd/images/Train/Contacts/746_spoof_contacts,350.7684333,242.062649,42.44205695,353.6721132,255.0536909,129.7615955
dataset/iiitd/images/Train/Contacts/747_spoof_contacts,343.349987,234.8267172,44.38027007,333.8790275,244.577943,128.5264293
dataset/iiitd/images/Train/Contacts/748_spoof_contacts,333.5495125,164.2561031,28.5835552,323.7575387,173.8709557,116.4567312
dataset/iiitd/images/Train/Contacts/749_spoof_contacts,333.7072861,204.8890682,47.64139228,326.2964563,212.9472683,131.4783316
dataset/iiitd/images/Train/Contacts/74_spoof_contacts,334.8441212,188.75859,43.40838514,342.2772752,196.8645573,117.0257522
dataset/iiitd/images/Train/Contacts/750_spoof_contacts,294.1849187,134.7708697,40.9448757,300.6140451,134.8677505,127.5518912
dataset/iiitd/images/Train/Contacts/751_spoof_contacts,291.0077691,133.328244,42.56906083,283.0883114,138.0365168,130.0641151
dataset/iiitd/images/Train/Contacts/752_spoof_contacts,233.4408238,153.7929025,30.16450072,242.6230135,160.9807089,125.8423639
dataset/iiitd/images/Train/Contacts/753_spoof_contacts,228.1759317,147.6479586,39.1285255,222.0587416,153.2803491,128.4528298
dataset/iiitd/images/Train/Contacts/754_spoof_contacts,311.9808456,185.4584595,34.45229029,319.8532498,192.3957563,127.9270449
dataset/iiitd/images/Train/Contacts/755_spoof_contacts,296.6536972,179.831313,49.40115114,288.4775487,179.855088,132.8460502
dataset/iiitd/images/Train/Contacts/756_spoof_contacts,309.0914621,166.7230759,36.93385055,311.5652047,169.723843,115.6148875
dataset/iiitd/images/Train/Contacts/757_spoof_contacts,352.2392851,156.1636814,37.36180213,349.2651559,165.8343929,119.465442
dataset/iiitd/images/Train/Contacts/758_spoof_contacts,272.1143374,234.1171292,59.35982693,274.8199992,233.2966657,136.190689
dataset/iiitd/images/Train/Contacts/759_spoof_contacts,341.3430086,209.2595752,56.43588187,338.9910746,217.8813569,137.5932158
dataset/iiitd/images/Train/Contacts/75_spoof_contacts,337.5304222,191.4112301,34.81147705,333.5202261,187.4358103,124.4085714
dataset/iiitd/images/Train/Contacts/760_spoof_contacts,288.985487,235.6959484,45.77272469,291.12153,237.3337722,122.4441261
dataset/iiitd/images/Train/Contacts/761_spoof_contacts,346.7990403,214.700746,42.73256918,344.5617154,224.6387588,122.0425037
dataset/iiitd/images/Train/Contacts/762_spoof_contacts,289.4575527,235.1964899,40.89964578,292.1678521,235.2249428,121.4362407
dataset/iiitd/images/Train/Contacts/763_spoof_contacts,348.9391101,216.4456994,47.91330142,347.2920927,224.3913993,123.5789324
dataset/iiitd/images/Train/Contacts/764_spoof_contacts,356.2547693,248.0758186,46.81714823,358.341374,248.6352476,120.5913487
dataset/iiitd/images/Train/Contacts/765_spoof_contacts,411.4729435,200.5485318,44.88620918,410.9689255,208.9017597,122.6789609
dataset/iiitd/images/Train/Contacts/766_spoof_contacts,300.6760518,220.2306323,45.01848228,301.3468343,221.9408875,116.4452605
dataset/iiitd/images/Train/Contacts/767_spoof_contacts,347.7436056,192.8956461,42.54449035,345.8405015,200.1241864,116.1854113
dataset/iiitd/images/Train/Contacts/768_spoof_contacts,265.9958728,132.7775026,28.10505807,268.6652721,137.3088024,125.0763607
dataset/iiitd/images/Train/Contacts/769_spoof_contacts,334.5077758,156.8788483,27.69616185,339.9385077,165.059371,120.4258
dataset/iiitd/images/Train/Contacts/76_spoof_contacts,332.6430924,165.8151589,38.28647208,341.1353498,174.0848327,118.1966969
dataset/iiitd/images/Train/Contacts/770_spoof_contacts,255.7198595,127.0068946,27.14536266,239.4928789,137.7205252,112.1548377
dataset/iiitd/images/Train/Contacts/771_spoof_contacts,384.1400913,166.0515386,42.57907526,381.7651874,178.3957216,133.085597
dataset/iiitd/images/Train/Contacts/772_spoof_contacts,287.5398861,128.218606,30.0197658,289.9064018,139.1651046,134.1793743
dataset/iiitd/images/Train/Contacts/773_spoof_contacts,346.612337,175.3838745,40.67701328,345.6266785,185.5211643,136.6044289
dataset/iiitd/images/Train/Contacts/774_spoof_contacts,435.3778977,74.57115243,25.1813291,429.2332199,71.27605246,108.407508
dataset/iiitd/images/Train/Contacts/775_spoof_contacts,395.7564475,143.0478497,41.74564084,393.498875,159.0875247,134.9261934
dataset/iiitd/images/Train/Contacts/776_spoof_contacts,232.8880186,108.10135,16.13822265,231.4896136,107.5227176,78.94551735
dataset/iiitd/images/Train/Contacts/777_spoof_contacts,329.3921692,123.507264,44.00640193,331.6207765,136.8082448,135.0290564
dataset/iiitd/images/Train/Contacts/778_spoof_contacts,178.9624811,249.8298954,33.84649382,187.7785157,255.279093,141.5824738
dataset/iiitd/images/Train/Contacts/779_spoof_contacts,367.8037341,235.1369767,38.35656943,364.8726295,243.9884703,148.6592439
dataset/iiitd/images/Train/Contacts/77_spoof_contacts,365.3989116,188.9668226,46.7190839,362.1435052,187.4213235,122.316128
dataset/iiitd/images/Train/Contacts/780_spoof_contacts,209.642079,205.0365112,36.82005756,213.6718379,211.5179512,120.6191105
dataset/iiitd/images/Train/Contacts/781_spoof_contacts,357.8382044,186.1195876,41.14978132,352.8500039,189.1682754,125.0281086
dataset/iiitd/images/Train/Contacts/782_spoof_contacts,278.0817323,232.8212283,36.73748957,283.4843854,237.4063112,122.5108701
dataset/iiitd/images/Train/Contacts/783_spoof_contacts,412.0750863,246.2427114,39.40044021,407.9770446,252.0223573,116.9684112
dataset/iiitd/images/Train/Contacts/784_spoof_contacts,296.8607033,185.7416274,34.4258929,302.5225693,187.977462,129.3753039
dataset/iiitd/images/Train/Contacts/785_spoof_contacts,286.7217202,166.3447094,44.97059056,293.2537151,169.6070586,129.7677566
dataset/iiitd/images/Train/Contacts/786_spoof_contacts,422.3618731,160.8161966,48.20975741,419.9088415,167.1537856,129.4062636
dataset/iiitd/images/Train/Contacts/787_spoof_contacts,292.8299313,156.7203286,34.15410781,296.2848613,158.929496,131.2762266
dataset/iiitd/images/Train/Contacts/788_spoof_contacts,435.3981865,158.02679,26.56971223,432.1409596,161.4117444,122.3337394
dataset/iiitd/images/Train/Contacts/789_spoof_contacts,271.4854263,160.2062774,44.60432844,274.7741426,159.8236883,131.7085981
dataset/iiitd/images/Train/Contacts/78_spoof_contacts,376.2350164,182.4266534,47.98449774,382.8339512,191.4166786,117.5241236
dataset/iiitd/images/Train/Contacts/790_spoof_contacts,402.272592,155.7264115,44.65490534,397.0358258,158.7241027,130.0818146
dataset/iiitd/images/Train/Contacts/791_spoof_contacts,274.4038248,187.8858798,26.64473184,277.7874397,190.8481887,103.7215723
dataset/iiitd/images/Train/Contacts/792_spoof_contacts,331.3815095,135.3977639,22.72538596,328.8475451,135.7700489,103.3010792
dataset/iiitd/images/Train/Contacts/793_spoof_contacts,165.5473716,232.7466098,36.67075483,169.919473,232.000129,121.6562887
dataset/iiitd/images/Train/Contacts/794_spoof_contacts,311.4431116,182.0910321,35.50904015,308.4190039,180.6104072,119.1419794
dataset/iiitd/images/Train/Contacts/795_spoof_contacts,254.7781266,218.8809818,26.8390457,258.7983621,219.8852365,115.8287805
dataset/iiitd/images/Train/Contacts/796_spoof_contacts,338.6588991,153.8383503,27.57790897,336.3299187,150.6763004,116.0960184
dataset/iiitd/images/Train/Contacts/797_spoof_contacts,217.7008225,209.3590978,37.04519404,221.6652372,206.4371521,118.3192384
dataset/iiitd/images/Train/Contacts/798_spoof_contacts,353.7301868,157.5960463,37.53540129,348.5487913,159.0274747,115.1527063
dataset/iiitd/images/Train/Contacts/799_spoof_contacts,228.4200211,178.9060112,31.25228077,231.9209748,173.4143048,123.1466417
dataset/iiitd/images/Train/Contacts/79_spoof_contacts,368.4016263,188.722138,32.60915548,365.8118554,185.3319336,123.9591148
dataset/iiitd/images/Train/Contacts/7_spoof_contacts,326.5973429,218.2135898,51.00033928,329.4026806,218.670157,133.857586
dataset/iiitd/images/Train/Contacts/800_spoof_contacts,370.5574005,136.9901866,40.33948875,367.2571454,135.4476815,118.4157938
dataset/iiitd/images/Train/Contacts/801_spoof_contacts,235.8558114,202.841681,36.6187185,238.1107263,202.6625541,120.9209662
dataset/iiitd/images/Train/Contacts/802_spoof_contacts,335.7627504,142.9284615,37.51812367,331.9979154,141.3910972,119.2999809
dataset/iiitd/images/Train/Contacts/803_spoof_contacts,221.7206957,217.3771948,35.86981689,223.3275825,222.4354449,119.3478136
dataset/iiitd/images/Train/Contacts/804_spoof_contacts,343.7574193,169.0821563,39.50620759,339.963913,171.7022295,118.5597923
dataset/iiitd/images/Train/Contacts/805_spoof_contacts,351.7455817,137.6962112,34.10887282,361.1143635,142.8018617,109.6272129
dataset/iiitd/images/Train/Contacts/806_spoof_contacts,319.0439207,171.6171243,34.37330323,311.7915034,171.9775594,113.9642226
dataset/iiitd/images/Train/Contacts/807_spoof_contacts,351.8983469,117.9510433,24.20635773,342.0386715,118.7802411,95.59405017
dataset/iiitd/images/Train/Contacts/808_spoof_contacts,319.7468426,144.5723471,22.22931418,317.9554768,146.3507593,102.39344
dataset/iiitd/images/Train/Contacts/809_spoof_contacts,358.1644661,134.4203478,25.50853267,367.0982904,135.6810708,109.5387836
dataset/iiitd/images/Train/Contacts/80_spoof_contacts,264.0022163,160.4959504,41.73843852,264.6037803,164.120908,121.8204388
dataset/iiitd/images/Train/Contacts/810_spoof_contacts,315.1756646,169.1336724,21.63498048,314.5354989,169.5180105,96.57487582
dataset/iiitd/images/Train/Contacts/811_spoof_contacts,351.3852533,115.5257809,23.15647419,342.0113176,119.5974385,96.99471383
dataset/iiitd/images/Train/Contacts/812_spoof_contacts,314.8153101,152.2016209,24.2740073,309.8638486,160.3668241,106.3199117
dataset/iiitd/images/Train/Contacts/813_spoof_contacts,364.4605167,137.6109221,28.42785687,374.5270915,141.5683551,107.9751152
dataset/iiitd/images/Train/Contacts/814_spoof_contacts,321.4711874,169.9459581,28.45562714,312.7017124,167.2707392,111.2957606
dataset/iiitd/images/Train/Contacts/815_spoof_contacts,354.8348387,134.2896791,24.12627174,347.5979978,138.9984336,96.03155691
dataset/iiitd/images/Train/Contacts/816_spoof_contacts,317.7486677,155.5115708,21.22057058,317.7578074,158.6505886,94.71478147
dataset/iiitd/images/Train/Contacts/817_spoof_contacts,247.6025537,179.0178693,50.74768293,249.3676802,174.5366028,123.2330106
dataset/iiitd/images/Train/Contacts/818_spoof_contacts,427.6007001,197.8223963,40.50539746,423.3758225,201.0372091,121.9514
dataset/iiitd/images/Train/Contacts/819_spoof_contacts,234.6336529,158.6752998,48.29846282,238.1854621,152.6130192,127.0511987
dataset/iiitd/images/Train/Contacts/81_spoof_contacts,305.7817091,169.7789524,46.08709308,304.7974521,172.4759156,129.6604059
dataset/iiitd/images/Train/Contacts/820_spoof_contacts,407.263033,164.3137143,31.73055096,403.6632616,164.5402352,126.956624
dataset/iiitd/images/Train/Contacts/821_spoof_contacts,201.7075175,173.7942469,48.7457716,208.3721474,172.5202511,127.435117
dataset/iiitd/images/Train/Contacts/822_spoof_contacts,403.6250087,189.1033668,48.54862697,399.092268,179.9641093,135.1344273
dataset/iiitd/images/Train/Contacts/823_spoof_contacts,213.9486396,175.9627204,58.28331971,216.6565323,174.9182505,138.9086212
dataset/iiitd/images/Train/Contacts/824_spoof_contacts,423.167223,183.6288798,59.43715103,418.7184705,171.8557354,147.633455
dataset/iiitd/images/Train/Contacts/825_spoof_contacts,191.0657412,168.9811944,53.80834782,192.3839787,166.6818659,140.2724672
dataset/iiitd/images/Train/Contacts/826_spoof_contacts,407.2752082,177.7925069,60.24898655,404.0285293,167.0120837,148.895637
dataset/iiitd/images/Train/Contacts/827_spoof_contacts,366.5124331,175.3478132,31.50871886,369.0495434,173.5047071,123.5175604
dataset/iiitd/images/Train/Contacts/828_spoof_contacts,281.25825,200.9982145,30.90273772,277.8426229,195.5493923,119.9894533
dataset/iiitd/images/Train/Contacts/829_spoof_contacts,380.1904698,222.8701132,37.09173716,385.4178134,223.9230803,131.8161582
dataset/iiitd/images/Train/Contacts/82_spoof_contacts,314.2913862,174.6414465,31.69885373,313.9930505,184.4607205,135.7217122
dataset/iiitd/images/Train/Contacts/830_spoof_contacts,303.2429951,244.6886415,37.10302607,299.8354281,240.1033603,135.1052264
dataset/iiitd/images/Train/Contacts/831_spoof_contacts,381.7139721,185.343113,29.93264499,385.614555,188.4816005,126.9070151
dataset/iiitd/images/Train/Contacts/832_spoof_contacts,289.5045637,204.5879662,28.45127882,285.7264598,205.4754387,127.2752848
dataset/iiitd/images/Train/Contacts/833_spoof_contacts,388.4061212,170.9531758,33.09505474,390.6732839,174.2761066,122.4610197
dataset/iiitd/images/Train/Contacts/834_spoof_contacts,295.3535543,201.1617846,39.41172398,292.455459,206.5163547,120.8297153
dataset/iiitd/images/Train/Contacts/835_spoof_contacts,380.5721646,176.534281,39.46294777,382.9979831,178.0989857,126.1069232
dataset/iiitd/images/Train/Contacts/836_spoof_contacts,285.0870534,189.5207045,40.83491921,281.0703485,193.2516338,125.1778253
dataset/iiitd/images/Train/Contacts/837_spoof_contacts,365.5463356,162.9213896,28.26582845,373.23814,160.2790926,108.3861875
dataset/iiitd/images/Train/Contacts/838_spoof_contacts,430.5273583,210.5440499,28.86968241,427.930023,218.5183627,102.2792634
dataset/iiitd/images/Train/Contacts/839_spoof_contacts,333.4178881,168.437921,25.14051429,340.748571,165.0914029,105.8626185
dataset/iiitd/images/Train/Contacts/83_spoof_contacts,378.2023381,193.34435,31.48872953,377.804127,202.1310339,139.9073532
dataset/iiitd/images/Train/Contacts/840_spoof_contacts,400.198473,224.8299614,20.87813897,399.3084068,227.5712779,91.426847
dataset/iiitd/images/Train/Contacts/841_spoof_contacts,325.0446418,172.1970282,22.82688321,320.71781,175.8347566,92.24109232
dataset/iiitd/images/Train/Contacts/842_spoof_contacts,394.3884122,225.9946873,28.28900939,391.8454444,221.3621111,105.4784164
dataset/iiitd/images/Train/Contacts/843_spoof_contacts,320.2535316,150.2346046,22.86755309,318.735948,156.5735589,91.25486295
dataset/iiitd/images/Train/Contacts/844_spoof_contacts,357.8484369,223.9695311,25.26557542,354.1576993,227.4378885,95.89967522
dataset/iiitd/images/Train/Contacts/845_spoof_contacts,308.7498291,185.6340735,33.50824898,318.1237275,189.8946573,118.765991
dataset/iiitd/images/Train/Contacts/846_spoof_contacts,381.1442018,223.0791718,27.51243841,375.9248943,229.3712288,116.8339749
dataset/iiitd/images/Train/Contacts/847_spoof_contacts,296.3498493,165.3398764,37.23928701,303.5152026,164.5332979,114.5879724
dataset/iiitd/images/Train/Contacts/848_spoof_contacts,370.513533,208.9123443,36.98733217,364.3700823,214.7456375,110.5323615
dataset/iiitd/images/Train/Contacts/849_spoof_contacts,190.1320753,323.5369573,37.17068567,195.1737464,318.9814479,118.7397853
dataset/iiitd/images/Train/Contacts/84_spoof_contacts,320.6409081,140.9555687,30.81246659,323.2194566,150.2258625,135.7510684
dataset/iiitd/images/Train/Contacts/850_spoof_contacts,319.6202114,162.991856,35.19020322,317.7201137,162.482392,130.4385177
dataset/iiitd/images/Train/Contacts/851_spoof_contacts,264.6400897,131.06667,31.40063922,269.9682046,134.2951616,118.756838
dataset/iiitd/images/Train/Contacts/852_spoof_contacts,349.3014074,181.413983,35.39851195,346.8854831,182.6185891,123.2483598
dataset/iiitd/images/Train/Contacts/853_spoof_contacts,258.8208608,134.0018458,26.44982632,250.5209909,139.9561667,111.9466546
dataset/iiitd/images/Train/Contacts/854_spoof_contacts,372.3360564,150.8546278,37.56530925,370.0561823,150.4542094,128.0419615
dataset/iiitd/images/Train/Contacts/855_spoof_contacts,282.4245474,162.0348978,33.00694666,286.3332997,162.5630337,126.2624641
dataset/iiitd/images/Train/Contacts/856_spoof_contacts,368.8780697,188.1218624,32.67986501,363.8165413,188.7207817,128.8037272
dataset/iiitd/images/Train/Contacts/857_spoof_contacts,245.3753132,153.4030217,33.94555855,250.673703,153.2562091,130.5016579
dataset/iiitd/images/Train/Contacts/858_spoof_contacts,345.0957129,205.3806048,35.48893577,340.2949004,203.956412,132.7523142
dataset/iiitd/images/Train/Contacts/859_spoof_contacts,416.2938669,299.0067515,37.76503417,420.9443598,297.2868157,134.7191398
dataset/iiitd/images/Train/Contacts/85_spoof_contacts,367.1146592,156.6576343,33.00693128,365.4800843,168.2974627,140.5561362
dataset/iiitd/images/Train/Contacts/860_spoof_contacts,310.4898377,275.7954101,45.94778663,307.6428694,272.728649,136.6886441
dataset/iiitd/images/Train/Contacts/861_spoof_contacts,404.5554145,148.3678094,29.77225034,407.0472237,149.4200786,134.3963224
dataset/iiitd/images/Train/Contacts/862_spoof_contacts,279.1643219,143.3044899,36.15223684,281.5073178,146.3071799,133.812151
dataset/iiitd/images/Train/Contacts/863_spoof_contacts,372.7397791,166.9423517,47.08729402,375.3868291,172.4829967,135.1523563
dataset/iiitd/images/Train/Contacts/864_spoof_contacts,249.111156,162.7657641,47.90574803,249.5030599,168.9620948,134.0429194
dataset/iiitd/images/Train/Contacts/865_spoof_contacts,398.0305089,133.914522,43.60457316,400.8905878,141.1688402,135.1069572
dataset/iiitd/images/Train/Contacts/866_spoof_contacts,263.3598873,140.4867415,46.04600846,264.0368118,149.3161519,134.0932328
dataset/iiitd/images/Train/Contacts/867_spoof_contacts,408.4795605,124.3682923,43.38881004,411.3120451,128.0840213,138.8152039
dataset/iiitd/images/Train/Contacts/868_spoof_contacts,270.6067888,105.837554,28.51412341,270.0353714,107.5350188,129.8311691
dataset/iiitd/images/Train/Contacts/869_spoof_contacts,413.5115694,124.08053,50.32725234,416.2431011,132.2304735,140.4915459
dataset/iiitd/images/Train/Contacts/86_spoof_contacts,275.4293995,127.9894763,36.74203837,279.7830331,133.7234807,138.4049364
dataset/iiitd/images/Train/Contacts/870_spoof_contacts,271.8442535,124.4487335,42.11258078,273.747632,130.7523439,138.2395057
dataset/iiitd/images/Train/Contacts/871_spoof_contacts,391.7617124,165.7542145,42.08903772,398.4772713,173.015402,112.5913038
dataset/iiitd/images/Train/Contacts/872_spoof_contacts,277.1572281,196.9369489,44.34125447,273.1093613,189.1056885,122.1527408
dataset/iiitd/images/Train/Contacts/873_spoof_contacts,376.7122946,161.3879099,38.33702521,384.8436051,164.0689935,115.1250072
dataset/iiitd/images/Train/Contacts/874_spoof_contacts,252.0334653,193.314271,34.97119698,246.1705553,198.4303398,116.7073987
dataset/iiitd/images/Train/Contacts/875_spoof_contacts,376.5043535,145.6649798,39.53931086,383.4523138,152.1900336,113.7960994
dataset/iiitd/images/Train/Contacts/876_spoof_contacts,248.2245276,172.92747,44.57813529,243.1607103,177.7477057,117.8518058
dataset/iiitd/images/Train/Contacts/877_spoof_contacts,378.3846239,128.1827402,32.76080305,387.752802,130.1687784,117.1955391
dataset/iiitd/images/Train/Contacts/878_spoof_contacts,249.3154157,152.2092148,35.45642177,245.7636939,164.8907048,114.5626199
dataset/iiitd/images/Train/Contacts/879_spoof_contacts,357.9927134,123.8387852,33.8642044,366.5622704,125.7610171,119.1408337
dataset/iiitd/images/Train/Contacts/87_spoof_contacts,323.0422565,148.3032999,44.48670323,319.4855871,159.4649249,142.3982129
dataset/iiitd/images/Train/Contacts/880_spoof_contacts,252.2640424,148.654734,43.5076542,246.0751541,155.1345785,117.8438864
dataset/iiitd/images/Train/Contacts/881_spoof_contacts,344.5862495,250.3153661,19.95868759,344.385813,250.0514763,85.634778
dataset/iiitd/images/Train/Contacts/882_spoof_contacts,271.1736036,258.6033053,18.13987861,270.3790561,256.2916766,85.30480043
dataset/iiitd/images/Train/Contacts/883_spoof_contacts,346.3272902,212.2027627,25.06781268,352.0353525,219.3637791,103.6664916
dataset/iiitd/images/Train/Contacts/884_spoof_contacts,269.6099367,224.1575632,24.26917143,263.4092494,227.863383,106.0487192
dataset/iiitd/images/Train/Contacts/885_spoof_contacts,359.2772687,191.8419634,32.68532598,363.6663156,198.9260359,101.7062891
dataset/iiitd/images/Train/Contacts/886_spoof_contacts,240.215984,197.953752,22.12541132,237.3737951,203.4704539,99.41553146
dataset/iiitd/images/Train/Contacts/887_spoof_contacts,366.1089121,191.9151869,23.05583448,371.0646296,198.3936313,99.31442833
dataset/iiitd/images/Train/Contacts/888_spoof_contacts,278.7796452,190.9267965,24.38226263,273.6324814,193.9573751,104.6436097
dataset/iiitd/images/Train/Contacts/889_spoof_contacts,373.0884327,197.1257393,20.80946084,367.1577153,198.3302966,86.86064635
dataset/iiitd/images/Train/Contacts/88_spoof_contacts,231.0632555,114.1856692,32.01623229,215.1966024,120.8087273,126.1978999
dataset/iiitd/images/Train/Contacts/890_spoof_contacts,275.6972563,184.909938,21.28338036,273.9537478,189.1361632,94.84125093
dataset/iiitd/images/Train/Contacts/891_spoof_contacts,407.9452824,209.9980054,21.24499976,401.4970376,211.2900725,87.83017893
dataset/iiitd/images/Train/Contacts/892_spoof_contacts,323.6543953,192.6644051,21.35115109,321.9098954,194.7474058,95.54024594
dataset/iiitd/images/Train/Contacts/893_spoof_contacts,313.6742536,112.5322434,32.03078949,322.9193759,117.9676739,124.8194891
dataset/iiitd/images/Train/Contacts/894_spoof_contacts,420.4028451,209.7142628,35.1928927,414.0381392,202.9768471,129.0932425
dataset/iiitd/images/Train/Contacts/895_spoof_contacts,262.1308503,127.8689464,33.48278023,269.2614912,135.1814584,133.39911
dataset/iiitd/images/Train/Contacts/896_spoof_contacts,343.158902,220.8791001,47.03182599,335.0851266,224.4637287,133.7548024
dataset/iiitd/images/Train/Contacts/897_spoof_contacts,236.0972379,119.7054359,45.423668,245.5483278,119.6638447,133.028729
dataset/iiitd/images/Train/Contacts/898_spoof_contacts,320.580138,210.2531908,50.11514029,315.7347874,211.744087,136.4906648
dataset/iiitd/images/Train/Contacts/899_spoof_contacts,267.095277,128.2836174,56.06374751,273.4540331,136.7027836,138.9544139
dataset/iiitd/images/Train/Contacts/89_spoof_contacts,279.527761,147.2514582,35.44687333,273.6460684,151.0017183,141.6985801
dataset/iiitd/images/Train/Contacts/8_spoof_contacts,403.8999846,241.1006865,53.61642382,397.3681763,232.3280447,140.2178689
dataset/iiitd/images/Train/Contacts/900_spoof_contacts,365.1365033,239.4023198,53.03600048,359.9202781,237.051394,142.9907786
dataset/iiitd/images/Train/Contacts/901_spoof_contacts,292.2244004,135.7016158,54.42973993,300.6550019,142.5542077,140.2973013
dataset/iiitd/images/Train/Contacts/902_spoof_contacts,383.1454694,237.9513246,53.54177338,377.9726805,242.4984669,141.7297531
dataset/iiitd/images/Train/Contacts/903_spoof_contacts,282.2881084,166.1020597,23.33174753,286.5393731,165.9832442,101.5475573
dataset/iiitd/images/Train/Contacts/904_spoof_contacts,398.112968,178.2417949,24.06940412,391.7824124,177.1365863,107.8455588
dataset/iiitd/images/Train/Contacts/905_spoof_contacts,311.3847107,168.8520296,21.73460108,303.7055673,171.9055319,90.90296262
dataset/iiitd/images/Train/Contacts/906_spoof_contacts,425.717824,173.6083077,23.40408417,422.725158,173.4117026,105.7990851
dataset/iiitd/images/Train/Contacts/907_spoof_contacts,336.486438,159.1801341,22.94744618,328.950789,162.8045232,94.87227479
dataset/iiitd/images/Train/Contacts/908_spoof_contacts,443.2136929,169.9358319,23.5506168,440.5478855,172.3751705,105.9155612
dataset/iiitd/images/Train/Contacts/909_spoof_contacts,325.6254816,163.4528614,31.54843049,331.3905397,166.040511,104.5680029
dataset/iiitd/images/Train/Contacts/90_spoof_contacts,238.7921948,99.24676639,51.61415331,239.6302966,106.2256578,140.8232686
dataset/iiitd/images/Train/Contacts/910_spoof_contacts,435.5806813,171.919015,34.41591326,431.1661597,174.498925,108.8149234
dataset/iiitd/images/Train/Contacts/911_spoof_contacts,346.402144,147.1474232,31.2123855,349.8749979,150.5766842,102.8318811
dataset/iiitd/images/Train/Contacts/912_spoof_contacts,454.1950944,152.887229,34.83799801,448.5232579,154.1601405,107.9675292
dataset/iiitd/images/Train/Contacts/913_spoof_contacts,347.6215837,145.6154765,21.81345863,339.3131066,149.8579884,90.78025985
dataset/iiitd/images/Train/Contacts/914_spoof_contacts,455.6076218,149.8199196,23.79551273,453.6326558,151.9461475,104.0406425
dataset/iiitd/images/Train/Contacts/915_spoof_contacts,400.6540997,162.8630176,38.77469089,409.4770167,168.0386388,115.6849029
dataset/iiitd/images/Train/Contacts/916_spoof_contacts,341.9046078,199.1891076,36.56782173,335.424499,191.7083418,115.8653383
dataset/iiitd/images/Train/Contacts/917_spoof_contacts,386.4970492,203.8872828,42.43705171,393.2884173,206.400253,112.3866575
dataset/iiitd/images/Train/Contacts/918_spoof_contacts,334.6070172,245.9673359,39.97187064,328.4965944,246.5021058,108.9421877
dataset/iiitd/images/Train/Contacts/919_spoof_contacts,364.5419123,197.6723073,35.62234929,371.5271661,203.2785725,113.765696
dataset/iiitd/images/Train/Contacts/91_spoof_contacts,292.7667795,124.2373226,53.15993677,292.714068,133.3221011,142.8083376
dataset/iiitd/images/Train/Contacts/920_spoof_contacts,322.352978,239.55166,33.9915442,316.0944073,240.0206943,112.212672
dataset/iiitd/images/Train/Contacts/921_spoof_contacts,333.1927585,196.0522111,38.42064306,339.4531479,199.5099806,116.4723096
dataset/iiitd/images/Train/Contacts/922_spoof_contacts,274.1678145,249.4796254,32.05135616,264.9345101,250.3323135,113.5865198
dataset/iiitd/images/Train/Contacts/923_spoof_contacts,319.082761,188.5365963,40.81463344,327.4466514,193.0706625,114.2953256
dataset/iiitd/images/Train/Contacts/924_spoof_contacts,252.0837169,247.8653737,35.7307992,243.9506918,239.1720693,117.3350149
dataset/iiitd/images/Train/Contacts/925_spoof_contacts,314.9711064,189.5279905,44.45897077,320.055398,193.0017512,116.9203253
dataset/iiitd/images/Train/Contacts/926_spoof_contacts,256.7150863,256.3070897,31.36654353,248.597774,258.3665438,113.8155625
dataset/iiitd/images/Train/Contacts/927_spoof_contacts,253.9916446,177.5684,23.98098528,242.086439,180.938222,97.9267101
dataset/iiitd/images/Train/Contacts/928_spoof_contacts,329.4769663,155.0839437,22.91707127,328.2526984,154.3522622,102.1782192
dataset/iiitd/images/Train/Contacts/929_spoof_contacts,230.2572609,203.7530007,24.84635217,216.1565387,208.2680812,100.6514484
dataset/iiitd/images/Train/Contacts/92_spoof_contacts,178.3261588,157.4674798,32.95102173,183.8773644,163.6366103,142.9103582
dataset/iiitd/images/Train/Contacts/930_spoof_contacts,376.4039705,172.2564881,27.36798982,368.2522484,175.0689912,118.0405652
dataset/iiitd/images/Train/Contacts/931_spoof_contacts,200.4418241,217.6938243,25.29908426,186.658083,224.251697,101.9201107
dataset/iiitd/images/Train/Contacts/932_spoof_contacts,330.7643382,203.5137662,31.43555402,323.7880998,198.760623,123.4724289
dataset/iiitd/images/Train/Contacts/933_spoof_contacts,207.2108373,191.8225728,28.97800529,214.3958985,191.4109257,125.5029383
