fname,spoof,eye,sequenceid
0230_REAL_L_3.png,0,L,0230_3
0230_REAL_R_1.png,0,R,0230_1
0230_REAL_R_2.png,0,R,0230_2
0230_REAL_R_3.png,0,R,0230_3
0231_PRNT_L_1.png,1,L,0231_1
0231_PRNT_L_2.png,1,L,0231_2
0231_PRNT_L_3.png,1,L,0231_3
0231_PRNT_R_1.png,1,R,0231_1
0231_PRNT_R_2.png,1,R,0231_2
0231_PRNT_R_3.png,1,R,0231_3
0231_REAL_L_1.png,0,L,0231_1
0231_REAL_L_2.png,0,L,0231_2
0231_REAL_L_3.png,0,L,0231_3
0231_REAL_R_1.png,0,R,0231_1
0231_REAL_R_2.png,0,R,0231_2
0231_REAL_R_3.png,0,R,0231_3
0233_PRNT_L_1.png,1,L,0233_1
0233_PRNT_L_2.png,1,L,0233_2
0233_PRNT_R_1.png,1,R,0233_1
0233_PRNT_R_2.png,1,R,0233_2
0233_PRNT_R_3.png,1,R,0233_3
0233_PRNT_R_4.png,1,R,0233_4
0233_PRNT_R_5.png,1,R,0233_5
0233_PRNT_R_6.png,1,R,0233_6
0233_REAL_L_1.png,0,L,0233_1
0233_REAL_L_2.png,0,L,0233_2
0233_REAL_L_3.png,0,L,0233_3
0233_REAL_R_1.png,0,R,0233_1
0233_REAL_R_2.png,0,R,0233_2
0233_REAL_R_3.png,0,R,0233_3
0234_PRNT_L_1.png,1,L,0234_1
0234_PRNT_L_2.png,1,L,0234_2
0234_PRNT_L_3.png,1,L,0234_3
0234_PRNT_L_4.png,1,L,0234_4
0234_PRNT_L_5.png,1,L,0234_5
0234_PRNT_L_6.png,1,L,0234_6
0234_PRNT_L_7.png,1,L,0234_7
0234_PRNT_R_1.png,1,R,0234_1
0234_PRNT_R_2.png,1,R,0234_2
0234_PRNT_R_3.png,1,R,0234_3
0234_PRNT_R_4.png,1,R,0234_4
0234_PRNT_R_5.png,1,R,0234_5
0234_PRNT_R_6.png,1,R,0234_6
0234_PRNT_R_7.png,1,R,0234_7
0234_REAL_L_1.png,0,L,0234_1
0234_REAL_L_2.png,0,L,0234_2
0234_REAL_L_3.png,0,L,0234_3
0234_REAL_R_1.png,0,R,0234_1
0234_REAL_R_2.png,0,R,0234_2
0234_REAL_R_3.png,0,R,0234_3
0235_PRNT_L_1.png,1,L,0235_1
0235_PRNT_L_2.png,1,L,0235_2
0235_PRNT_L_3.png,1,L,0235_3
0235_PRNT_R_1.png,1,R,0235_1
0235_PRNT_R_2.png,1,R,0235_2
0235_REAL_L_1.png,0,L,0235_1
0235_REAL_L_2.png,0,L,0235_2
0235_REAL_L_3.png,0,L,0235_3
0235_REAL_R_1.png,0,R,0235_1
0235_REAL_R_2.png,0,R,0235_2
0235_REAL_R_3.png,0,R,0235_3
0236_PRNT_L_1.png,1,L,0236_1
0236_PRNT_L_2.png,1,L,0236_2
0236_PRNT_L_3.png,1,L,0236_3
0236_REAL_L_1.png,0,L,0236_1
0236_REAL_L_2.png,0,L,0236_2
0236_REAL_L_3.png,0,L,0236_3
0237_PRNT_L_1.png,1,L,0237_1
0237_PRNT_L_2.png,1,L,0237_2
0237_PRNT_R_1.png,1,R,0237_1
0237_PRNT_R_2.png,1,R,0237_2
0237_PRNT_R_3.png,1,R,0237_3
0237_REAL_L_1.png,0,L,0237_1
0237_REAL_L_2.png,0,L,0237_2
0237_REAL_L_3.png,0,L,0237_3
0237_REAL_R_1.png,0,R,0237_1
0237_REAL_R_2.png,0,R,0237_2
0237_REAL_R_3.png,0,R,0237_3
0238_PRNT_R_1.png,1,R,0238_1
0238_PRNT_R_2.png,1,R,0238_2
0238_REAL_R_1.png,0,R,0238_1
0238_REAL_R_2.png,0,R,0238_2
0238_REAL_R_3.png,0,R,0238_3
0244_PRNT_R_1.png,1,R,0244_1
0244_PRNT_R_2.png,1,R,0244_2
0244_PRNT_R_3.png,1,R,0244_3
0244_REAL_R_1.png,0,R,0244_1
0244_REAL_R_2.png,0,R,0244_2
0244_REAL_R_3.png,0,R,0244_3
0247_PRNT_R_1.png,1,R,0247_1
0247_PRNT_R_2.png,1,R,0247_2
0247_PRNT_R_3.png,1,R,0247_3
0247_REAL_R_1.png,0,R,0247_1
0247_REAL_R_2.png,0,R,0247_2
0247_REAL_R_3.png,0,R,0247_3
0248_PRNT_L_1.png,1,L,0248_1
0248_PRNT_L_2.png,1,L,0248_2
0248_REAL_L_1.png,0,L,0248_1
0248_REAL_L_2.png,0,L,0248_2
0248_REAL_L_3.png,0,L,0248_3
0249_PRNT_R_1.png,1,R,0249_1
0249_REAL_R_1.png,0,R,0249_1
0249_REAL_R_2.png,0,R,0249_2
0249_REAL_R_3.png,0,R,0249_3
0250_PRNT_R_1.png,1,R,0250_1
0250_PRNT_R_2.png,1,R,0250_2
0250_PRNT_R_3.png,1,R,0250_3
0250_REAL_R_1.png,0,R,0250_1
0250_REAL_R_2.png,0,R,0250_2
0250_REAL_R_3.png,0,R,0250_3
0251_PRNT_L_1.png,1,L,0251_1
0251_PRNT_L_2.png,1,L,0251_2
0251_PRNT_L_3.png,1,L,0251_3
0251_REAL_L_1.png,0,L,0251_1
0251_REAL_L_2.png,0,L,0251_2
0251_REAL_L_3.png,0,L,0251_3
0252_PRNT_L_1.png,1,L,0252_1
0252_PRNT_L_2.png,1,L,0252_2
0252_PRNT_L_3.png,1,L,0252_3
0252_PRNT_R_1.png,1,R,0252_1
0252_PRNT_R_2.png,1,R,0252_2
0252_PRNT_R_3.png,1,R,0252_3
0252_REAL_L_1.png,0,L,0252_1
0252_REAL_L_2.png,0,L,0252_2
0252_REAL_L_3.png,0,L,0252_3
0252_REAL_R_1.png,0,R,0252_1
0252_REAL_R_2.png,0,R,0252_2
0252_REAL_R_3.png,0,R,0252_3
0254_PRNT_L_1.png,1,L,0254_1
0254_PRNT_L_2.png,1,L,0254_2
0254_PRNT_L_3.png,1,L,0254_3
0254_REAL_L_1.png,0,L,0254_1
0254_REAL_L_2.png,0,L,0254_2
0254_REAL_L_3.png,0,L,0254_3
0256_PRNT_L_1.png,1,L,0256_1
0256_PRNT_L_2.png,1,L,0256_2
0256_PRNT_L_3.png,1,L,0256_3
0256_REAL_L_1.png,0,L,0256_1
0256_REAL_L_2.png,0,L,0256_2
0256_REAL_L_3.png,0,L,0256_3
0257_PRNT_L_1.png,1,L,0257_1
0257_PRNT_L_2.png,1,L,0257_2
0257_PRNT_L_3.png,1,L,0257_3
0257_REAL_L_1.png,0,L,0257_1
0257_REAL_L_2.png,0,L,0257_2
0257_REAL_L_3.png,0,L,0257_3
0258_PRNT_L_1.png,1,L,0258_1
0258_PRNT_L_2.png,1,L,0258_2
0258_PRNT_L_3.png,1,L,0258_3
0258_REAL_L_1.png,0,L,0258_1
0258_REAL_L_2.png,0,L,0258_2
0258_REAL_L_3.png,0,L,0258_3
0260_PRNT_L_1.png,1,L,0260_1
0260_PRNT_L_2.png,1,L,0260_2
0260_REAL_L_1.png,0,L,0260_1
0260_REAL_L_2.png,0,L,0260_2
0260_REAL_L_3.png,0,L,0260_3
0261_PRNT_L_1.png,1,L,0261_1
0261_PRNT_L_2.png,1,L,0261_2
0261_PRNT_L_3.png,1,L,0261_3
0261_REAL_L_1.png,0,L,0261_1
0261_REAL_L_2.png,0,L,0261_2
0261_REAL_L_3.png,0,L,0261_3
0263_PRNT_L_1.png,1,L,0263_1
0263_PRNT_L_2.png,1,L,0263_2
0263_REAL_L_1.png,0,L,0263_1
0263_REAL_L_2.png,0,L,0263_2
0263_REAL_L_3.png,0,L,0263_3
0267_PRNT_L_1.png,1,L,0267_1
0267_PRNT_L_2.png,1,L,0267_2
0267_PRNT_L_3.png,1,L,0267_3
0267_REAL_L_1.png,0,L,0267_1
0267_REAL_L_2.png,0,L,0267_2
0267_REAL_L_3.png,0,L,0267_3
0268_PRNT_L_1.png,1,L,0268_1
0268_REAL_L_1.png,0,L,0268_1
0268_REAL_L_2.png,0,L,0268_2
0268_REAL_L_3.png,0,L,0268_3
0269_PRNT_L_1.png,1,L,0269_1
0269_REAL_L_1.png,0,L,0269_1
0269_REAL_L_2.png,0,L,0269_2
0269_REAL_L_3.png,0,L,0269_3
0270_PRNT_L_1.png,1,L,0270_1
0270_PRNT_L_2.png,1,L,0270_2
0270_PRNT_L_3.png,1,L,0270_3
0270_REAL_L_1.png,0,L,0270_1
0270_REAL_L_2.png,0,L,0270_2
0270_REAL_L_3.png,0,L,0270_3
0271_PRNT_L_1.png,1,L,0271_1
0271_PRNT_L_2.png,1,L,0271_2
0271_PRNT_L_3.png,1,L,0271_3
0271_REAL_L_1.png,0,L,0271_1
0271_REAL_L_2.png,0,L,0271_2
0271_REAL_L_3.png,0,L,0271_3
0273_PRNT_L_1.png,1,L,0273_1
0273_PRNT_L_2.png,1,L,0273_2
0273_REAL_L_1.png,0,L,0273_1
0273_REAL_L_2.png,0,L,0273_2
0273_REAL_L_3.png,0,L,0273_3
0275_PRNT_L_1.png,1,L,0275_1
0275_PRNT_L_2.png,1,L,0275_2
0275_PRNT_L_3.png,1,L,0275_3
0275_PRNT_R_1.png,1,R,0275_1
0275_PRNT_R_2.png,1,R,0275_2
0275_PRNT_R_3.png,1,R,0275_3
0275_REAL_L_1.png,0,L,0275_1
0275_REAL_L_2.png,0,L,0275_2
0275_REAL_L_3.png,0,L,0275_3
0275_REAL_R_1.png,0,R,0275_1
0275_REAL_R_2.png,0,R,0275_2
0275_REAL_R_3.png,0,R,0275_3
0279_PRNT_L_1.png,1,L,0279_1
0279_PRNT_L_2.png,1,L,0279_2
0279_PRNT_L_3.png,1,L,0279_3
0279_PRNT_R_1.png,1,R,0279_1
0279_PRNT_R_2.png,1,R,0279_2
0279_PRNT_R_3.png,1,R,0279_3
0279_PRNT_R_4.png,1,R,0279_4
0279_REAL_L_1.png,0,L,0279_1
0279_REAL_L_2.png,0,L,0279_2
0279_REAL_L_3.png,0,L,0279_3
0279_REAL_R_1.png,0,R,0279_1
0279_REAL_R_2.png,0,R,0279_2
0279_REAL_R_3.png,0,R,0279_3
0281_PRNT_L_1.png,1,L,0281_1
0281_PRNT_L_2.png,1,L,0281_2
0281_PRNT_R_1.png,1,R,0281_1
0281_PRNT_R_2.png,1,R,0281_2
0281_REAL_L_1.png,0,L,0281_1
0281_REAL_L_2.png,0,L,0281_2
0281_REAL_L_3.png,0,L,0281_3
0281_REAL_R_1.png,0,R,0281_1
0281_REAL_R_2.png,0,R,0281_2
0281_REAL_R_3.png,0,R,0281_3
0283_PRNT_L_1.png,1,L,0283_1
0283_PRNT_L_2.png,1,L,0283_2
0283_PRNT_L_3.png,1,L,0283_3
0283_PRNT_R_1.png,1,R,0283_1
0283_PRNT_R_2.png,1,R,0283_2
0283_PRNT_R_3.png,1,R,0283_3
0283_REAL_L_1.png,0,L,0283_1
0283_REAL_L_2.png,0,L,0283_2
0283_REAL_L_3.png,0,L,0283_3
0283_REAL_R_1.png,0,R,0283_1
0283_REAL_R_2.png,0,R,0283_2
0283_REAL_R_3.png,0,R,0283_3
0284_PRNT_L_1.png,1,L,0284_1
0284_PRNT_L_2.png,1,L,0284_2
0284_PRNT_L_3.png,1,L,0284_3
0284_PRNT_R_1.png,1,R,0284_1
0284_PRNT_R_2.png,1,R,0284_2
0284_PRNT_R_3.png,1,R,0284_3
0284_REAL_L_1.png,0,L,0284_1
0284_REAL_L_2.png,0,L,0284_2
0284_REAL_L_3.png,0,L,0284_3
0284_REAL_R_1.png,0,R,0284_1
0284_REAL_R_2.png,0,R,0284_2
0284_REAL_R_3.png,0,R,0284_3
0285_PRNT_L_1.png,1,L,0285_1
0285_PRNT_L_2.png,1,L,0285_2
0285_PRNT_R_1.png,1,R,0285_1
0285_PRNT_R_2.png,1,R,0285_2
0285_PRNT_R_3.png,1,R,0285_3
0285_REAL_L_1.png,0,L,0285_1
0285_REAL_L_2.png,0,L,0285_2
0285_REAL_L_3.png,0,L,0285_3
0285_REAL_R_1.png,0,R,0285_1
0285_REAL_R_2.png,0,R,0285_2
0285_REAL_R_3.png,0,R,0285_3
0286_PRNT_L_1.png,1,L,0286_1
0286_PRNT_L_2.png,1,L,0286_2
0286_PRNT_L_3.png,1,L,0286_3
0286_PRNT_R_1.png,1,R,0286_1
0286_PRNT_R_2.png,1,R,0286_2
0286_PRNT_R_3.png,1,R,0286_3
0286_REAL_L_1.png,0,L,0286_1
0286_REAL_L_2.png,0,L,0286_2
0286_REAL_L_3.png,0,L,0286_3
0286_REAL_R_1.png,0,R,0286_1
0286_REAL_R_2.png,0,R,0286_2
0286_REAL_R_3.png,0,R,0286_3
0288_PRNT_L_1.png,1,L,0288_1
0288_PRNT_L_2.png,1,L,0288_2
0288_PRNT_R_1.png,1,R,0288_1
0288_REAL_L_1.png,0,L,0288_1
0288_REAL_L_2.png,0,L,0288_2
0288_REAL_L_3.png,0,L,0288_3
0288_REAL_R_1.png,0,R,0288_1
0288_REAL_R_2.png,0,R,0288_2
0288_REAL_R_3.png,0,R,0288_3
0289_PRNT_L_1.png,1,L,0289_1
0289_PRNT_L_2.png,1,L,0289_2
0289_PRNT_R_1.png,1,R,0289_1
0289_REAL_L_1.png,0,L,0289_1
0289_REAL_L_2.png,0,L,0289_2
0289_REAL_L_3.png,0,L,0289_3
0289_REAL_R_1.png,0,R,0289_1
0289_REAL_R_2.png,0,R,0289_2
0289_REAL_R_3.png,0,R,0289_3
0290_PRNT_L_1.png,1,L,0290_1
0290_PRNT_R_1.png,1,R,0290_1
0290_PRNT_R_2.png,1,R,0290_2
0290_PRNT_R_3.png,1,R,0290_3
0290_REAL_L_1.png,0,L,0290_1
0290_REAL_L_2.png,0,L,0290_2
0290_REAL_L_3.png,0,L,0290_3
0290_REAL_R_1.png,0,R,0290_1
0290_REAL_R_2.png,0,R,0290_2
0290_REAL_R_3.png,0,R,0290_3
0291_PRNT_L_1.png,1,L,0291_1
0291_PRNT_L_2.png,1,L,0291_2
0291_PRNT_L_3.png,1,L,0291_3
0291_PRNT_R_1.png,1,R,0291_1
0291_PRNT_R_2.png,1,R,0291_2
0291_PRNT_R_3.png,1,R,0291_3
0291_REAL_L_1.png,0,L,0291_1
0291_REAL_L_2.png,0,L,0291_2
0291_REAL_L_3.png,0,L,0291_3
0291_REAL_R_1.png,0,R,0291_1
0291_REAL_R_2.png,0,R,0291_2
0291_REAL_R_3.png,0,R,0291_3
0292_PRNT_L_1.png,1,L,0292_1
0292_PRNT_L_2.png,1,L,0292_2
0292_PRNT_L_3.png,1,L,0292_3
0292_PRNT_R_1.png,1,R,0292_1
0292_PRNT_R_2.png,1,R,0292_2
0292_PRNT_R_3.png,1,R,0292_3
0292_REAL_L_1.png,0,L,0292_1
0292_REAL_L_2.png,0,L,0292_2
0292_REAL_L_3.png,0,L,0292_3
0292_REAL_R_1.png,0,R,0292_1
0292_REAL_R_2.png,0,R,0292_2
0292_REAL_R_3.png,0,R,0292_3
0293_PRNT_L_1.png,1,L,0293_1
0293_PRNT_L_2.png,1,L,0293_2
0293_PRNT_L_3.png,1,L,0293_3
0293_PRNT_R_1.png,1,R,0293_1
0293_PRNT_R_2.png,1,R,0293_2
0293_PRNT_R_3.png,1,R,0293_3
0293_REAL_L_1.png,0,L,0293_1
0293_REAL_L_2.png,0,L,0293_2
0293_REAL_L_3.png,0,L,0293_3
0293_REAL_R_1.png,0,R,0293_1
0293_REAL_R_2.png,0,R,0293_2
0293_REAL_R_3.png,0,R,0293_3
0294_PRNT_L_1.png,1,L,0294_1
0294_PRNT_L_2.png,1,L,0294_2
0294_PRNT_L_3.png,1,L,0294_3
0294_PRNT_R_1.png,1,R,0294_1
0294_PRNT_R_2.png,1,R,0294_2
0294_PRNT_R_3.png,1,R,0294_3
0294_REAL_L_1.png,0,L,0294_1
0294_REAL_L_2.png,0,L,0294_2
0294_REAL_L_3.png,0,L,0294_3
0294_REAL_R_1.png,0,R,0294_1
0294_REAL_R_2.png,0,R,0294_2
0294_REAL_R_3.png,0,R,0294_3
0295_PRNT_L_1.png,1,L,0295_1
0295_PRNT_L_2.png,1,L,0295_2
0295_PRNT_L_3.png,1,L,0295_3
0295_PRNT_R_1.png,1,R,0295_1
0295_PRNT_R_2.png,1,R,0295_2
0295_PRNT_R_3.png,1,R,0295_3
0295_REAL_L_1.png,0,L,0295_1
0295_REAL_L_2.png,0,L,0295_2
0295_REAL_L_3.png,0,L,0295_3
0295_REAL_R_1.png,0,R,0295_1
0295_REAL_R_2.png,0,R,0295_2
0295_REAL_R_3.png,0,R,0295_3
0296_PRNT_L_10.png,1,L,0296_10
0296_PRNT_L_11.png,1,L,0296_11
0296_PRNT_L_12.png,1,L,0296_12
0296_PRNT_L_13.png,1,L,0296_13
0296_PRNT_L_14.png,1,L,0296_14
0296_PRNT_L_15.png,1,L,0296_15
0296_PRNT_L_16.png,1,L,0296_16
0296_PRNT_L_17.png,1,L,0296_17
0296_PRNT_L_18.png,1,L,0296_18
0296_PRNT_L_19.png,1,L,0296_19
0296_PRNT_L_1.png,1,L,0296_1
0296_PRNT_L_20.png,1,L,0296_20
0296_PRNT_L_21.png,1,L,0296_21
0296_PRNT_L_22.png,1,L,0296_22
0296_PRNT_L_23.png,1,L,0296_23
0296_PRNT_L_24.png,1,L,0296_24
0296_PRNT_L_25.png,1,L,0296_25
0296_PRNT_L_26.png,1,L,0296_26
0296_PRNT_L_27.png,1,L,0296_27
0296_PRNT_L_28.png,1,L,0296_28
0296_PRNT_L_29.png,1,L,0296_29
0296_PRNT_L_2.png,1,L,0296_2
0296_PRNT_L_30.png,1,L,0296_30
0296_PRNT_L_31.png,1,L,0296_31
0296_PRNT_L_32.png,1,L,0296_32
0296_PRNT_L_33.png,1,L,0296_33
0296_PRNT_L_34.png,1,L,0296_34
0296_PRNT_L_35.png,1,L,0296_35
0296_PRNT_L_36.png,1,L,0296_36
0296_PRNT_L_37.png,1,L,0296_37
0296_PRNT_L_38.png,1,L,0296_38
0296_PRNT_L_39.png,1,L,0296_39
0296_PRNT_L_3.png,1,L,0296_3
0296_PRNT_L_40.png,1,L,0296_40
0296_PRNT_L_41.png,1,L,0296_41
0296_PRNT_L_42.png,1,L,0296_42
0296_PRNT_L_4.png,1,L,0296_4
0296_PRNT_L_5.png,1,L,0296_5
0296_PRNT_L_6.png,1,L,0296_6
0296_PRNT_L_7.png,1,L,0296_7
0296_PRNT_L_8.png,1,L,0296_8
0296_PRNT_L_9.png,1,L,0296_9
0296_PRNT_R_10.png,1,R,0296_10
0296_PRNT_R_11.png,1,R,0296_11
0296_PRNT_R_12.png,1,R,0296_12
0296_PRNT_R_13.png,1,R,0296_13
0296_PRNT_R_14.png,1,R,0296_14
0296_PRNT_R_15.png,1,R,0296_15
0296_PRNT_R_16.png,1,R,0296_16
0296_PRNT_R_17.png,1,R,0296_17
0296_PRNT_R_18.png,1,R,0296_18
0296_PRNT_R_19.png,1,R,0296_19
0296_PRNT_R_1.png,1,R,0296_1
0296_PRNT_R_20.png,1,R,0296_20
0296_PRNT_R_21.png,1,R,0296_21
0296_PRNT_R_22.png,1,R,0296_22
0296_PRNT_R_23.png,1,R,0296_23
0296_PRNT_R_24.png,1,R,0296_24
0296_PRNT_R_25.png,1,R,0296_25
0296_PRNT_R_26.png,1,R,0296_26
0296_PRNT_R_27.png,1,R,0296_27
0296_PRNT_R_28.png,1,R,0296_28
0296_PRNT_R_29.png,1,R,0296_29
0296_PRNT_R_2.png,1,R,0296_2
0296_PRNT_R_30.png,1,R,0296_30
0296_PRNT_R_31.png,1,R,0296_31
0296_PRNT_R_32.png,1,R,0296_32
0296_PRNT_R_33.png,1,R,0296_33
0296_PRNT_R_34.png,1,R,0296_34
0296_PRNT_R_35.png,1,R,0296_35
0296_PRNT_R_36.png,1,R,0296_36
0296_PRNT_R_37.png,1,R,0296_37
0296_PRNT_R_38.png,1,R,0296_38
0296_PRNT_R_39.png,1,R,0296_39
0296_PRNT_R_3.png,1,R,0296_3
0296_PRNT_R_40.png,1,R,0296_40
0296_PRNT_R_4.png,1,R,0296_4
0296_PRNT_R_5.png,1,R,0296_5
0296_PRNT_R_6.png,1,R,0296_6
0296_PRNT_R_7.png,1,R,0296_7
0296_PRNT_R_8.png,1,R,0296_8
0296_PRNT_R_9.png,1,R,0296_9
0296_REAL_L_10.png,0,L,0296_10
0296_REAL_L_11.png,0,L,0296_11
0296_REAL_L_12.png,0,L,0296_12
0296_REAL_L_13.png,0,L,0296_13
0296_REAL_L_14.png,0,L,0296_14
0296_REAL_L_15.png,0,L,0296_15
0296_REAL_L_16.png,0,L,0296_16
0296_REAL_L_17.png,0,L,0296_17
0296_REAL_L_18.png,0,L,0296_18
0296_REAL_L_19.png,0,L,0296_19
0296_REAL_L_1.png,0,L,0296_1
0296_REAL_L_20.png,0,L,0296_20
0296_REAL_L_2.png,0,L,0296_2
0296_REAL_L_3.png,0,L,0296_3
0296_REAL_L_4.png,0,L,0296_4
0296_REAL_L_5.png,0,L,0296_5
0296_REAL_L_6.png,0,L,0296_6
0296_REAL_L_7.png,0,L,0296_7
0296_REAL_L_8.png,0,L,0296_8
0296_REAL_L_9.png,0,L,0296_9
0296_REAL_R_10.png,0,R,0296_10
0296_REAL_R_11.png,0,R,0296_11
0296_REAL_R_12.png,0,R,0296_12
0296_REAL_R_13.png,0,R,0296_13
0296_REAL_R_14.png,0,R,0296_14
0296_REAL_R_15.png,0,R,0296_15
0296_REAL_R_16.png,0,R,0296_16
0296_REAL_R_17.png,0,R,0296_17
0296_REAL_R_18.png,0,R,0296_18
0296_REAL_R_19.png,0,R,0296_19
0296_REAL_R_1.png,0,R,0296_1
0296_REAL_R_20.png,0,R,0296_20
0296_REAL_R_2.png,0,R,0296_2
0296_REAL_R_3.png,0,R,0296_3
0296_REAL_R_4.png,0,R,0296_4
0296_REAL_R_5.png,0,R,0296_5
0296_REAL_R_6.png,0,R,0296_6
0296_REAL_R_7.png,0,R,0296_7
0296_REAL_R_8.png,0,R,0296_8
0296_REAL_R_9.png,0,R,0296_9
0297_PRNT_L_10.png,1,L,0297_10
0297_PRNT_L_11.png,1,L,0297_11
0297_PRNT_L_12.png,1,L,0297_12
0297_PRNT_L_13.png,1,L,0297_13
0297_PRNT_L_14.png,1,L,0297_14
0297_PRNT_L_15.png,1,L,0297_15
0297_PRNT_L_16.png,1,L,0297_16
0297_PRNT_L_17.png,1,L,0297_17
0297_PRNT_L_18.png,1,L,0297_18
0297_PRNT_L_19.png,1,L,0297_19
0297_PRNT_L_1.png,1,L,0297_1
0297_PRNT_L_20.png,1,L,0297_20
0297_PRNT_L_21.png,1,L,0297_21
0297_PRNT_L_22.png,1,L,0297_22
0297_PRNT_L_23.png,1,L,0297_23
0297_PRNT_L_24.png,1,L,0297_24
0297_PRNT_L_2.png,1,L,0297_2
0297_PRNT_L_3.png,1,L,0297_3
0297_PRNT_L_4.png,1,L,0297_4
0297_PRNT_L_5.png,1,L,0297_5
0297_PRNT_L_6.png,1,L,0297_6
0297_PRNT_L_7.png,1,L,0297_7
0297_PRNT_L_8.png,1,L,0297_8
0297_PRNT_L_9.png,1,L,0297_9
0297_PRNT_R_10.png,1,R,0297_10
0297_PRNT_R_11.png,1,R,0297_11
0297_PRNT_R_12.png,1,R,0297_12
0297_PRNT_R_13.png,1,R,0297_13
0297_PRNT_R_14.png,1,R,0297_14
0297_PRNT_R_15.png,1,R,0297_15
0297_PRNT_R_16.png,1,R,0297_16
0297_PRNT_R_17.png,1,R,0297_17
0297_PRNT_R_18.png,1,R,0297_18
0297_PRNT_R_19.png,1,R,0297_19
0297_PRNT_R_1.png,1,R,0297_1
0297_PRNT_R_20.png,1,R,0297_20
0297_PRNT_R_2.png,1,R,0297_2
0297_PRNT_R_3.png,1,R,0297_3
0297_PRNT_R_4.png,1,R,0297_4
0297_PRNT_R_5.png,1,R,0297_5
0297_PRNT_R_6.png,1,R,0297_6
0297_PRNT_R_7.png,1,R,0297_7
0297_PRNT_R_8.png,1,R,0297_8
0297_PRNT_R_9.png,1,R,0297_9
0297_REAL_L_10.png,0,L,0297_10
0297_REAL_L_11.png,0,L,0297_11
0297_REAL_L_12.png,0,L,0297_12
0297_REAL_L_13.png,0,L,0297_13
0297_REAL_L_14.png,0,L,0297_14
0297_REAL_L_15.png,0,L,0297_15
0297_REAL_L_16.png,0,L,0297_16
0297_REAL_L_17.png,0,L,0297_17
0297_REAL_L_18.png,0,L,0297_18
0297_REAL_L_19.png,0,L,0297_19
0297_REAL_L_1.png,0,L,0297_1
0297_REAL_L_20.png,0,L,0297_20
0297_REAL_L_2.png,0,L,0297_2
0297_REAL_L_3.png,0,L,0297_3
0297_REAL_L_4.png,0,L,0297_4
0297_REAL_L_5.png,0,L,0297_5
0297_REAL_L_6.png,0,L,0297_6
0297_REAL_L_7.png,0,L,0297_7
0297_REAL_L_8.png,0,L,0297_8
0297_REAL_L_9.png,0,L,0297_9
0297_REAL_R_10.png,0,R,0297_10
0297_REAL_R_11.png,0,R,0297_11
0297_REAL_R_12.png,0,R,0297_12
0297_REAL_R_13.png,0,R,0297_13
0297_REAL_R_14.png,0,R,0297_14
0297_REAL_R_15.png,0,R,0297_15
0297_REAL_R_16.png,0,R,0297_16
0297_REAL_R_17.png,0,R,0297_17
0297_REAL_R_18.png,0,R,0297_18
0297_REAL_R_19.png,0,R,0297_19
0297_REAL_R_1.png,0,R,0297_1
0297_REAL_R_20.png,0,R,0297_20
0297_REAL_R_2.png,0,R,0297_2
0297_REAL_R_3.png,0,R,0297_3
0297_REAL_R_4.png,0,R,0297_4
0297_REAL_R_5.png,0,R,0297_5
0297_REAL_R_6.png,0,R,0297_6
0297_REAL_R_7.png,0,R,0297_7
0297_REAL_R_8.png,0,R,0297_8
0297_REAL_R_9.png,0,R,0297_9
0298_PRNT_L_10.png,1,L,0298_10
0298_PRNT_L_11.png,1,L,0298_11
0298_PRNT_L_12.png,1,L,0298_12
0298_PRNT_L_13.png,1,L,0298_13
0298_PRNT_L_14.png,1,L,0298_14
0298_PRNT_L_15.png,1,L,0298_15
0298_PRNT_L_16.png,1,L,0298_16
0298_PRNT_L_17.png,1,L,0298_17
0298_PRNT_L_18.png,1,L,0298_18
0298_PRNT_L_19.png,1,L,0298_19
0298_PRNT_L_1.png,1,L,0298_1
0298_PRNT_L_20.png,1,L,0298_20
0298_PRNT_L_21.png,1,L,0298_21
0298_PRNT_L_22.png,1,L,0298_22
0298_PRNT_L_23.png,1,L,0298_23
0298_PRNT_L_24.png,1,L,0298_24
0298_PRNT_L_25.png,1,L,0298_25
0298_PRNT_L_26.png,1,L,0298_26
0298_PRNT_L_27.png,1,L,0298_27
0298_PRNT_L_28.png,1,L,0298_28
0298_PRNT_L_29.png,1,L,0298_29
0298_PRNT_L_2.png,1,L,0298_2
0298_PRNT_L_30.png,1,L,0298_30
0298_PRNT_L_31.png,1,L,0298_31
0298_PRNT_L_32.png,1,L,0298_32
0298_PRNT_L_33.png,1,L,0298_33
0298_PRNT_L_34.png,1,L,0298_34
0298_PRNT_L_35.png,1,L,0298_35
0298_PRNT_L_36.png,1,L,0298_36
0298_PRNT_L_37.png,1,L,0298_37
0298_PRNT_L_38.png,1,L,0298_38
0298_PRNT_L_39.png,1,L,0298_39
0298_PRNT_L_3.png,1,L,0298_3
0298_PRNT_L_40.png,1,L,0298_40
0298_PRNT_L_41.png,1,L,0298_41
0298_PRNT_L_42.png,1,L,0298_42
0298_PRNT_L_43.png,1,L,0298_43
0298_PRNT_L_44.png,1,L,0298_44
0298_PRNT_L_45.png,1,L,0298_45
0298_PRNT_L_46.png,1,L,0298_46
0298_PRNT_L_47.png,1,L,0298_47
0298_PRNT_L_48.png,1,L,0298_48
0298_PRNT_L_49.png,1,L,0298_49
0298_PRNT_L_4.png,1,L,0298_4
